"FullPath","RelativePath","TopLevel","SizeBytes","LastWriteUtc"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\cb\fae782df9d33775dc1a3dbe563abd1c1623474",".git\objects\cb\fae782df9d33775dc1a3dbe563abd1c1623474",".git","17306430","2026-03-07T09:52:13.9085616Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\GDrive_Crypto_Recovery_Backups\archive\.tmp.driveupload\7869","archive\Imported_Data\GDrive_Crypto_Recovery_Backups\archive\.tmp.driveupload\7869","archive","17127326","2026-02-27T20:05:11.6590000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\home\user\wifi\rtl8821au-5.6.4\.git\objects\pack\pack-712c31504f5a0bb61b19d6a8553bd613f4e4e5b1.pack","archive\R_Drive_Extraction\home\user\wifi\rtl8821au-5.6.4\.git\objects\pack\pack-712c31504f5a0bb61b19d6a8553bd613f4e4e5b1.pack","archive","17127326","2026-02-27T20:05:11.6590000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\85\5b6f336c8d14301f09e9319c61adbe3eaa6c81",".git\objects\85\5b6f336c8d14301f09e9319c61adbe3eaa6c81",".git","17039058","2026-03-05T21:23:48.4288237Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\da\884fdb8f92ef1fcfa24b44d626f74d2e50f47a",".git\objects\da\884fdb8f92ef1fcfa24b44d626f74d2e50f47a",".git","16892652","2026-03-05T21:24:04.0257206Z"
"C:\Users\conor\Desktop\MasterRecovery3\jarvis\logs\track_a_btc_scan.log","jarvis\logs\track_a_btc_scan.log","jarvis","16829184","2026-02-28T12:17:39.7510000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\NotebookLM(com.google.android.apps.labs.language.tailwind).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\NotebookLM(com.google.android.apps.labs.language.tailwind).apk","archive","16749349","2026-02-14T20:05:45.4870000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f4476000.xz","archive\recup_dir.2\f4476000.xz","archive","16484352","2025-12-19T10:34:10.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\8b\73d0438aac0bab93adc1457cd76da34ce1ade8",".git\objects\8b\73d0438aac0bab93adc1457cd76da34ce1ade8",".git","16482689","2026-02-28T22:52:13.8931853Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\ce\2984a40d6997a27ebe9952b8fef2afd437523d",".git\objects\ce\2984a40d6997a27ebe9952b8fef2afd437523d",".git","16096759","2026-03-05T21:22:36.4097269Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\24\41334f04b8b46bbda018c0c9c019ab3f0a96af",".git\objects\24\41334f04b8b46bbda018c0c9c019ab3f0a96af",".git","16091882","2026-02-28T22:50:42.8439702Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137669","archive\Imported_Data\Drive_Orphans\Desktop\137669","archive","16091882","2026-02-28T22:50:42.8439702Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0260400.xz","archive\recup_dir.2\f0260400.xz","archive","16087040","2025-12-19T10:32:06.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\drive_fs_10.txt","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\drive_fs_10.txt","archive","15633010","2026-03-01T19:30:43.6365476Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\drive_fs_10.txt","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\drive_fs_10.txt","archive","15632834","2026-03-01T19:30:43.6365476Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8327608.exe","archive\recup_dir.2\f8327608.exe","archive","15544832","2025-12-19T10:35:58.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\fd\1170d9891cbbf2f081b73228b0dd643d2d8748",".git\objects\fd\1170d9891cbbf2f081b73228b0dd643d2d8748",".git","15486350","2026-03-05T21:35:39.5045930Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\startup_trace_2026-03-01T01_34_26.json","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\startup_trace_2026-03-01T01_34_26.json","archive","15386131","2026-03-01T01:34:26.8826057Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\startup_trace_2026-03-01T01_34_26.json","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\startup_trace_2026-03-01T01_34_26.json","archive","15386131","2026-03-01T01:34:26.8826057Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\55\9326e4099d5976ad11d778115329bac6d275cf",".git\objects\55\9326e4099d5976ad11d778115329bac6d275cf",".git","15316051","2026-02-28T22:53:16.5893799Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\a1\36426aa994f0283992eabebe36b75d1bca2f32",".git\objects\a1\36426aa994f0283992eabebe36b75d1bca2f32",".git","15291415","2026-02-28T22:51:00.3225672Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f10410144.deb","archive\recup_dir.2\f10410144.deb","archive","15288320","2025-12-19T10:36:58.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\LICENSES.chromium.html","archive\forensic_data\gdrive_import_20260306_160512\Recovery\LICENSES.chromium.html","archive","15271935","2026-03-06T09:14:56.9190000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\root_html_exports\LICENSES.chromium.html","archive\root_html_exports\LICENSES.chromium.html","archive","15271935","2026-03-06T09:14:56.9190000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\b2\3b5deb34059ffd6f3d53c0e4ef8bdef5a12a1d",".git\objects\b2\3b5deb34059ffd6f3d53c0e4ef8bdef5a12a1d",".git","14875402","2026-03-03T01:47:49.3986501Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\1f\2b227335500bf9f5b3b20266101a9ef37e7e1e",".git\objects\1f\2b227335500bf9f5b3b20266101a9ef37e7e1e",".git","14695860","2026-03-05T21:22:38.1733101Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\92\e60cf3c30382f4fc67331917d3158fdc0cd001",".git\objects\92\e60cf3c30382f4fc67331917d3158fdc0cd001",".git","14691375","2026-02-28T22:50:59.9006646Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137733","archive\Imported_Data\Drive_Orphans\Desktop\137733","archive","14691375","2026-02-28T22:50:59.9006646Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f10381456.deb","archive\recup_dir.2\f10381456.deb","archive","14688256","2025-12-19T10:36:56.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\a8\47bf6fd2ac0b95e9369dd0110eaa12ceb23d19",".git\objects\a8\47bf6fd2ac0b95e9369dd0110eaa12ceb23d19",".git","14682582","2026-03-05T21:22:37.7474242Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\0b\4868045dbf0b665cac89b7edc14c0414b58417",".git\objects\0b\4868045dbf0b665cac89b7edc14c0414b58417",".git","14678102","2026-02-28T22:51:00.7970946Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137709","archive\Imported_Data\Drive_Orphans\Desktop\137709","archive","14678102","2026-02-28T22:51:00.7970946Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f10440004.deb","archive\recup_dir.2\f10440004.deb","archive","14675968","2025-12-19T10:36:58.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8247856.xz","archive\recup_dir.2\f8247856.xz","archive","14419968","2025-12-19T10:35:56.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\d6\147fc33f6f85e16ecaedef967b5816acc7096e",".git\objects\d6\147fc33f6f85e16ecaedef967b5816acc7096e",".git","14378855","2026-02-28T22:53:15.3400022Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\SettingsOOBEGPUAcceleration.gif","archive\forensic_data\gdrive_import_20260306_160512\Recovery\SettingsOOBEGPUAcceleration.gif","archive","14177740","2026-03-06T08:42:19.2030000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\root_ui_assets\images\SettingsOOBEGPUAcceleration.gif","archive\root_ui_assets\images\SettingsOOBEGPUAcceleration.gif","archive","14177740","2026-03-06T08:42:19.2030000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\i915_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\i915_dri.so","archive","14174240","2026-03-02T04:22:20.2240000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\i965_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\i965_dri.so","archive","14174240","2026-02-27T19:39:15.1520000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\nouveau_vieux_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\nouveau_vieux_dri.so","archive","14174240","2026-02-27T19:39:15.7610000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\r200_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\r200_dri.so","archive","14174240","2026-02-27T19:39:15.8970000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\radeon_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\radeon_dri.so","archive","14174240","2026-02-27T19:39:16.3620000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\cf\213ec065901535d0cb74973db25b216628ed41",".git\objects\cf\213ec065901535d0cb74973db25b216628ed41",".git","14172168","2026-03-07T09:52:14.0726023Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\92\eda12a4a2d1d4dc0d96ef6ff24d5e3558abb90",".git\objects\92\eda12a4a2d1d4dc0d96ef6ff24d5e3558abb90",".git","14046282","2026-02-28T22:53:49.1394059Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f9689476.deb","archive\recup_dir.2\f9689476.deb","archive","14043136","2025-12-19T10:36:38.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\08\1a3e3b233fa01ba4f247fd5d1783074338a122",".git\objects\08\1a3e3b233fa01ba4f247fd5d1783074338a122",".git","13956511","2026-03-05T21:22:38.4329912Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\b4\bbca3ba9669036ece6dc630f69b65bdb39863d",".git\objects\b4\bbca3ba9669036ece6dc630f69b65bdb39863d",".git","13952246","2026-02-28T22:50:59.3886614Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137743","archive\Imported_Data\Drive_Orphans\Desktop\137743","archive","13952246","2026-02-28T22:50:59.3886614Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f10345732.deb","archive\recup_dir.2\f10345732.deb","archive","13948928","2025-12-19T10:36:56.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\03\50c370793236d7a042d337665761a9bd941be6",".git\objects\03\50c370793236d7a042d337665761a9bd941be6",".git","13945160","2026-03-05T21:22:40.1004311Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\5c\640bf094fd39890955ad6247bb5666c8854d4e",".git\objects\5c\640bf094fd39890955ad6247bb5666c8854d4e",".git","13944812","2026-02-28T22:53:20.7489317Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8517480.deb","archive\recup_dir.2\f8517480.deb","archive","13942784","2025-12-19T10:36:04.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\dc\b97c4a6f84affa7398b279410266b640a79ae8",".git\objects\dc\b97c4a6f84affa7398b279410266b640a79ae8",".git","13940900","2026-02-28T22:50:53.2591495Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137769","archive\Imported_Data\Drive_Orphans\Desktop\137769","archive","13940900","2026-02-28T22:50:53.2591495Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0912212.xz","archive\recup_dir.2\f0912212.xz","archive","13936640","2025-12-19T10:32:24.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\lib\firmware\mrvl\prestera\mvsw_prestera_fw-v2.0.img","archive\R_Drive_Extraction\lib\firmware\mrvl\prestera\mvsw_prestera_fw-v2.0.img","archive","13687252","2026-02-27T20:07:11.3290000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f1934380.xz","archive\recup_dir.2\f1934380.xz","archive","13660160","2025-12-19T10:33:00.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\e8\40df017def60917bc4cf054d1d636b522b3657",".git\objects\e8\40df017def60917bc4cf054d1d636b522b3657",".git","13651513","2026-02-28T22:51:35.2440414Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\2a\6e13fa5bde101f2326c271bf6dcb51f33b9ac6",".git\objects\2a\6e13fa5bde101f2326c271bf6dcb51f33b9ac6",".git","13504101","2026-02-28T22:53:13.7234492Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8160932.xz","archive\recup_dir.2\f8160932.xz","archive","13502464","2025-12-19T10:35:54.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f10483912.deb","archive\recup_dir.2\f10483912.deb","archive","13494272","2025-12-19T10:37:00.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\77\11e62cd6a2b9aa41f64182b85507e47fcdb844",".git\objects\77\11e62cd6a2b9aa41f64182b85507e47fcdb844",".git","13467021","2026-02-28T22:51:02.0459794Z"
"C:\Users\conor\Desktop\MasterRecovery3\btcrecover_env\Lib\site-packages\pyarrow\arrow_flight.dll","btcrecover_env\Lib\site-packages\pyarrow\arrow_flight.dll","btcrecover_env","13401600","2026-03-07T01:58:06.5499755Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\extracted_recovery\RECOVERY\RECOVERY\Files\deleted_files_c.txt","archive\extracted_recovery\RECOVERY\RECOVERY\Files\deleted_files_c.txt","archive","13349976","2025-12-19T08:31:40.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Files\deleted_files_c.txt","archive\Files\deleted_files_c.txt","archive","13349976","2025-12-19T08:31:40.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\OneDrive_RECOVERY\Files\deleted_files_c.txt","archive\Imported_Data\OneDrive_RECOVERY\Files\deleted_files_c.txt","archive","13349976","2025-12-19T08:31:40.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\ad\4fe2c0665da26471544a8458f832f760e01e47",".git\objects\ad\4fe2c0665da26471544a8458f832f760e01e47",".git","13340455","2026-03-05T21:24:02.4575685Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\i915_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\i915_dri.so","archive","13328448","2026-02-27T19:36:21.4930000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\i965_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\i965_dri.so","archive","13328448","2026-03-02T05:17:24.3360000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\nouveau_vieux_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\nouveau_vieux_dri.so","archive","13328448","2026-02-27T19:36:22.4280000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\r200_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\r200_dri.so","archive","13328448","2026-02-27T19:36:22.5530000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\radeon_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\radeon_dri.so","archive","13328448","2026-02-27T19:36:33.4110000Z"
"C:\Users\conor\Desktop\MasterRecovery3\logs\imports\import_masterrecovery2_selective_20260307_024413.log","logs\imports\import_masterrecovery2_selective_20260307_024413.log","logs","13025173","2026-03-07T09:44:45.0732900Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\boot\vmlinuz-5.4.0-hiveos","archive\R_Drive_Extraction\boot\vmlinuz-5.4.0-hiveos","archive","12797824","2026-02-27T20:09:12.1050000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\c5\f1871ef1723c6d52321e7b52fd96b8fc189d15",".git\objects\c5\f1871ef1723c6d52321e7b52fd96b8fc189d15",".git","12656048","2026-03-07T09:47:57.8186087Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\expanded_passphrases.txt","archive\forensic_data\gdrive_import_20260306_160512\Recovery\expanded_passphrases.txt","archive","12452446","2026-03-06T09:55:04.4710000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Qphoto\recup_dir.1\f999694720.exe","archive\Qphoto\recup_dir.1\f999694720.exe","archive","12380672","2023-10-16T03:21:46.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Qphoto\recup_dir.1\f999791712.exe","archive\Qphoto\recup_dir.1\f999791712.exe","archive","12380672","2023-10-16T03:21:46.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8444240.deb","archive\recup_dir.2\f8444240.deb","archive","12163072","2025-12-19T10:36:02.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\3f\6dc7c9cda712206186b4949063cad19a9fe1d0",".git\objects\3f\6dc7c9cda712206186b4949063cad19a9fe1d0",".git","12162128","2026-02-28T22:53:19.1280226Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\d5\8eb4f03f082830d28837bbba4d084a7864decf",".git\objects\d5\8eb4f03f082830d28837bbba4d084a7864decf",".git","12149817","2026-03-05T21:22:37.2777424Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\e0\6f1392a6b77300a8f44b6851c7b4c3cb466130",".git\objects\e0\6f1392a6b77300a8f44b6851c7b4c3cb466130",".git","12146102","2026-02-28T22:50:51.2145924Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137691","archive\Imported_Data\Drive_Orphans\Desktop\137691","archive","12146102","2026-02-28T22:50:51.2145924Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0766864.xz","archive\recup_dir.2\f0766864.xz","archive","12142592","2025-12-19T10:32:20.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\15\890879d9dbd9d1cae3ab70a488e228106efef9",".git\objects\15\890879d9dbd9d1cae3ab70a488e228106efef9",".git","12031018","2026-03-05T21:22:37.4593731Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\8e\621e87f134900dbf6c7690d7eaedbd2bc097ff",".git\objects\8e\621e87f134900dbf6c7690d7eaedbd2bc097ff",".git","12027379","2026-02-28T22:51:08.7048658Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137693","archive\Imported_Data\Drive_Orphans\Desktop\137693","archive","12027379","2026-02-28T22:51:08.7048658Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f1092372.xz","archive\recup_dir.2\f1092372.xz","archive","12023808","2025-12-19T10:32:30.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\5a\bcf39a7b132cb42182806e1c4bd410c127099c",".git\objects\5a\bcf39a7b132cb42182806e1c4bd410c127099c",".git","11766542","2026-03-07T09:47:59.2248495Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\lib\modules\5.4.0-hiveos\updates\dkms\amdgpu\amdgpu.ko","archive\R_Drive_Extraction\lib\modules\5.4.0-hiveos\updates\dkms\amdgpu\amdgpu.ko","archive","11720800","2026-02-27T20:06:51.3740000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\extensions\eamodio.gitlens-2026.3.204.vsix","archive\extensions\eamodio.gitlens-2026.3.204.vsix","archive","11495745","2026-03-02T11:45:49.4679340Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\53\282b6c23aac6096f818bf0d9125916feef987c",".git\objects\53\282b6c23aac6096f818bf0d9125916feef987c",".git","11446082","2026-03-05T21:25:07.0987935Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8494088.deb","archive\recup_dir.2\f8494088.deb","archive","11053056","2025-12-19T10:36:04.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f3\86e21b6b2aebea136e89c07b86774f971379b2",".git\objects\f3\86e21b6b2aebea136e89c07b86774f971379b2",".git","11052815","2026-02-28T22:53:20.1555841Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\drive_fs_3.txt","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\drive_fs_3.txt","archive","11010005","2026-03-01T00:06:19.3567224Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\drive_fs_3.txt","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\drive_fs_3.txt","archive","11010005","2026-03-01T00:06:19.3567224Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\07\f82096aa59fd0d1ba7f85a1325010ad093a2dc",".git\objects\07\f82096aa59fd0d1ba7f85a1325010ad093a2dc",".git","10872240","2026-03-07T09:52:12.9656664Z"
"C:\Users\conor\Desktop\MasterRecovery3\.gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\run_shell_command-1768793086304-6d5e867fed3eb.output",".gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\run_shell_command-1768793086304-6d5e867fed3eb.output",".gemini","10648899","2026-03-07T09:51:13.3619905Z"
"C:\Users\conor\Desktop\MasterRecovery3\btcrecover_env\Lib\site-packages\grpc\_cython\cygrpc.cp314-win_amd64.pyd","btcrecover_env\Lib\site-packages\grpc\_cython\cygrpc.cp314-win_amd64.pyd","btcrecover_env","10606080","2026-03-07T01:58:11.6365646Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libnvidia-ptxjitcompiler.so.460.67","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libnvidia-ptxjitcompiler.so.460.67","archive","10521080","2026-02-27T19:36:12.1630000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Consolidated_Backups\MasterRecovery2_BACKUP_20260223\.gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\run_shell_command-1768793086304-6d5e867fed3eb.output","archive\Consolidated_Backups\MasterRecovery2_BACKUP_20260223\.gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\run_shell_command-1768793086304-6d5e867fed3eb.output","archive","10485769","2026-02-24T07:38:26.7100000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0019172.elf","archive\recup_dir.2\f0019172.elf","archive","10485760","2025-12-19T10:32:00.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\lib\firmware\qcom\sdm845\adsp.mbn","archive\R_Drive_Extraction\lib\firmware\qcom\sdm845\adsp.mbn","archive","10420560","2026-02-27T20:07:39.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\drive_fs_9.txt","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Application Data\Google\DriveFS\Logs\drive_fs_9.txt","archive","10183331","2026-03-01T17:24:04.0740799Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\drive_fs_9.txt","archive\Imported_Data\Global_Text_Docs\LocalProfile\Local Settings\Google\DriveFS\Logs\drive_fs_9.txt","archive","10183331","2026-03-01T17:24:04.0740799Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\1a\32a776dac1098b795b9ab1acaee52368223120",".git\objects\1a\32a776dac1098b795b9ab1acaee52368223120",".git","10177365","2026-03-05T21:22:36.5973862Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\76\fabaa607df8a0106118eee9aaf4ed21c814635",".git\objects\76\fabaa607df8a0106118eee9aaf4ed21c814635",".git","10176354","2026-02-28T22:50:42.1146780Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137671","archive\Imported_Data\Drive_Orphans\Desktop\137671","archive","10176354","2026-02-28T22:50:42.1146780Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\extracted_recovery\RECOVERY\RECOVERY\Files\deand2more_deleted_files.txt","archive\extracted_recovery\RECOVERY\RECOVERY\Files\deand2more_deleted_files.txt","archive","10105310","2025-12-19T22:25:00.0000000Z"
